ride_id,city,hour,day_of_week,weather,special_event,distance_km,base_fare,surge_multiplier,final_fare,ride_completed,wait_time_mins,customer_segment,real_temperature,real_humidity,real_aqi,monsoon_factor,festival_impact_score,real_traffic_index,is_peak_hour,is_weekend,is_late_night,weather_severity,city_encoded,segment_encoded,weather_encoded,revenue_per_request,churn_risk,ola_surge,price_difference_pct,switching_probability,market_share_risk
IND_0861,Pune,5,3,Dusty,Regular,24.3,19.1,1.1,21.01,True,6,Budget,19.837278223334252,93.40561255050248,180.70218339698545,1.5,1.0,0.39602713341821966,False,False,False,3,3,0,1,21.01,0,1.04,5.3,0.48,0.144
IND_0862,Bangalore,21,2,Light_Rain,Regular,15.1,15.35,2.4,36.84,True,14,Regular,20.07104098335555,88.14289503778679,293.31771787932763,1.5,1.0,0.6343126132380869,False,False,False,4,0,2,5,36.84,0,1.92,25.0,0.5,0.15
IND_0863,Pune,22,4,Light_Rain,Regular,24.7,24.17,3.0,72.51,False,21,Regular,19.349872967854925,92.71679462314665,171.5499320539208,1.5,1.0,0.478969375842979,False,False,True,4,3,2,5,0.0,1,2.4,25.0,0.5,0.15
IND_0865,Mumbai,2,6,Heavy_Rain,Regular,23.4,39.25,1.5,58.88,True,15,Regular,23.503107195307958,73.67686975562214,280.18766496382403,1.5,1.0,0.624239972816405,False,True,False,5,2,2,2,58.88,0,1.57,-4.3,0.25,0.075
IND_0866,Bangalore,15,4,Humid,Regular,25.0,27.76,1.0,27.76,True,10,Premium,23.932683868595177,90.88743447245452,228.46651721050358,1.5,1.0,0.6628124519179631,False,False,False,2,0,1,4,27.76,0,0.95,5.3,0.12,0.036
IND_0867,Pune,22,5,Dusty,Eid,7.6,23.04,3.5,80.64,False,15,Budget,18.80553888684353,87.18985415116356,148.1463476442693,1.5,1.7,0.3440757980309393,False,False,True,3,3,0,1,0.0,1,2.8,25.0,0.8,0.24
IND_0870,Mumbai,23,6,Humid,Regular,7.0,24.14,2.5,60.35,True,18,Premium,23.84360041811573,84.19600294387956,284.0279383300655,1.5,1.0,0.6210965019219026,False,True,True,2,2,1,4,60.35,0,2.0,25.0,0.2,0.06
IND_0873,Chennai,7,4,Hot,Eid,8.9,15.28,1.8,27.5,True,10,Premium,31.290077874279454,84.90470396464708,189.42276861599524,1.0,1.7,0.4521177058621343,False,False,False,2,1,1,3,27.5,0,1.78,1.0,0.1,0.03
IND_0875,Pune,23,3,Clear,Holi,17.3,27.02,3.5,94.57,True,16,Budget,21.307090780554034,94.45390377135728,127.8383893874276,1.5,1.8,0.40749547202815944,False,False,True,1,3,0,0,94.57,0,2.8,25.0,0.8,0.24
IND_0876,Bangalore,10,7,Hot,Regular,18.7,24.84,1.2,29.81,True,13,Regular,18.9309817784573,84.24747434070055,288.4437267544542,1.5,1.0,1.0,False,True,False,2,0,2,3,29.81,0,1.25,-4.3,0.25,0.075
IND_0877,Bangalore,4,3,Humid,Diwali,19.6,14.73,1.8,26.51,True,13,Budget,17.895396866500736,85.82206779730689,294.24671377668744,1.5,2.0,0.6847793098542746,False,False,False,2,0,0,4,26.51,0,1.44,25.0,0.8,0.24
IND_0878,Chennai,15,1,Hot,Holi,16.2,20.4,2.3400000000000003,47.74,True,16,Premium,31.61879191845792,74.51089440731367,162.94043573133578,1.0,1.8,0.5442725937817474,False,False,False,2,1,1,3,47.74,0,2.06,13.6,0.15,0.045
IND_0880,Bangalore,7,1,Light_Rain,Regular,2.9,29.81,1.2,35.77,True,11,Budget,16.039720644256796,87.2733771612288,262.14082155238555,1.5,1.0,0.585141908690651,False,False,False,4,0,0,5,35.77,0,1.14,5.3,0.48,0.144
IND_0881,Mumbai,12,4,Humid,Eid,18.1,44.4,1.8,79.92,True,12,Regular,22.777252129379345,76.5849645828826,303.888482968452,1.5,1.7,0.7004322496687176,False,False,False,2,2,2,4,79.92,0,1.62,11.1,0.375,0.11249999999999999
IND_0882,Mumbai,9,1,Heavy_Rain,Eid,8.5,25.53,3.24,82.72,False,28,Budget,23.910007094161084,90.01566312371817,248.33756498227265,1.5,1.7,1.0,True,False,False,5,2,0,2,0.0,1,2.85,13.6,0.6,0.18
IND_0884,Mumbai,21,5,Light_Rain,Eid,10.3,39.3,3.5,137.55,True,19,Budget,26.32539975313057,77.87061525922492,257.2301788758776,1.5,1.7,1.0,False,False,False,4,2,0,5,137.55,0,2.8,25.0,0.8,0.24
IND_0887,Mumbai,4,2,Hot,Regular,18.4,41.75,1.0,41.75,True,9,Regular,23.204010334208213,80.03314778952145,260.7590218363749,1.5,1.0,0.6220671466106448,False,False,False,2,2,2,3,41.75,0,1.04,-4.3,0.25,0.075
IND_0888,Pune,2,4,Hot,Regular,23.4,18.57,1.0,18.57,True,7,Premium,21.496541166950774,86.50607440419772,135.28739871266941,1.5,1.0,0.4020730138970309,False,False,False,2,3,1,3,18.57,0,1.04,-4.3,0.1,0.03
IND_0889,Mumbai,22,2,Dusty,Regular,11.1,35.54,2.5,88.85,True,12,Regular,25.552757107031763,78.17716688647059,302.5811987938678,1.5,1.0,0.5767415642290199,False,False,True,3,2,2,1,88.85,0,2.0,25.0,0.5,0.15
IND_0890,Pune,17,7,Hot,Regular,16.0,12.93,1.0,12.93,True,7,Regular,19.813409423924824,90.19083955087903,119.43107070507867,1.5,1.0,0.32120832036434627,False,True,False,2,3,2,3,12.93,0,1.04,-4.3,0.25,0.075
IND_0892,Mumbai,17,2,Heavy_Rain,Diwali,16.7,43.26,2.7,116.8,True,19,Regular,24.548516817399282,72.19763407972873,293.8562854967913,1.5,2.0,0.7679089748226293,False,False,False,5,2,2,2,116.8,0,2.38,13.6,0.375,0.11249999999999999
IND_0894,Bangalore,13,5,Heavy_Rain,Eid,24.7,22.52,2.7,60.8,True,19,Premium,22.795306136458382,91.92817974226182,279.45676199599734,1.5,1.7,0.5866539379338729,False,False,False,5,0,1,2,60.8,0,2.38,13.6,0.15,0.045
IND_0895,Mumbai,17,6,Humid,Diwali,18.6,35.64,1.8,64.15,True,13,Regular,25.211440215927393,84.07280673009332,264.18237534269434,1.5,2.0,0.6252060522804831,False,True,False,2,2,2,4,64.15,0,1.62,11.1,0.375,0.11249999999999999
IND_0898,Chennai,0,3,Light_Rain,Holi,20.8,19.69,3.24,63.8,False,15,Budget,31.267516732011046,70.28458395937461,144.15478247338493,1.0,1.8,0.5737517116321136,False,False,True,4,1,0,5,0.0,1,2.59,25.0,0.8,0.24
IND_0899,Pune,3,6,Humid,Holi,18.7,24.35,1.8,43.83,True,8,Regular,21.204414170235175,77.61830460222761,109.48235413733892,1.5,1.8,0.4384571216355186,False,True,False,2,3,2,4,43.83,0,1.53,17.6,0.375,0.11249999999999999
IND_0900,Mumbai,4,2,Clear,Eid,5.3,33.82,1.8,60.88,True,8,Regular,22.34821818581116,83.9574550064281,301.12852145661134,1.5,1.7,0.7756395531801029,False,False,False,1,2,2,0,60.88,0,1.62,11.1,0.375,0.11249999999999999
IND_0902,Chennai,20,5,Clear,Diwali,21.0,9.75,2.7,26.33,False,21,Budget,29.699993284686652,58.25485378312091,181.41523411181052,1.0,2.0,0.9414945829561765,True,False,False,1,1,0,0,0.0,1,2.16,25.0,0.8,0.24
IND_0906,Chennai,19,7,Heavy_Rain,Eid,22.1,12.61,3.5,44.13,True,29,Regular,29.659075777793827,71.85464554106674,172.8605408487301,1.0,1.7,0.7663770022561454,True,True,False,5,1,2,2,44.13,0,3.08,13.6,0.375,0.11249999999999999
IND_0909,Pune,19,7,Dusty,Eid,5.2,26.94,2.16,58.19,True,16,Regular,19.624475660647327,88.76685965465865,138.48996643087906,1.5,1.7,0.5389912278603007,True,True,False,3,3,2,1,58.19,0,1.73,25.0,0.5,0.15
IND_0911,Mumbai,11,5,Hot,Holi,23.2,16.79,1.8,30.22,True,15,Regular,23.19802407789016,83.17901801587998,321.16233555590884,1.5,1.8,0.8035512180931343,False,False,False,2,2,2,3,30.22,0,1.78,1.0,0.25,0.075
IND_0912,Bangalore,9,4,Light_Rain,Regular,21.6,29.44,1.44,42.39,True,15,Budget,21.21253021422673,88.43538723671007,326.1244463695859,1.5,1.0,1.0,True,False,False,4,0,0,5,42.39,0,1.37,5.3,0.48,0.144
IND_0913,Bangalore,3,6,Dusty,Holi,10.7,10.53,1.98,20.85,True,15,Regular,22.075011719927623,91.96612966765281,244.4686992807304,1.5,1.8,0.5855631767053082,False,True,False,3,0,2,1,20.85,0,1.58,25.0,0.5,0.15
IND_0915,Pune,4,7,Light_Rain,Regular,19.1,23.21,1.2,27.85,True,12,Budget,20.068218525097258,89.05956444967397,148.64510795404894,1.5,1.0,0.44617808486674815,False,True,False,4,3,0,5,27.85,0,1.14,5.3,0.48,0.144
IND_0916,Mumbai,9,1,Light_Rain,Diwali,22.3,15.96,2.16,34.47,True,12,Regular,24.14707694279085,78.83920691291686,329.28501867570156,1.5,2.0,1.0,True,False,False,4,2,2,5,34.47,0,1.73,25.0,0.5,0.15
IND_0918,Bangalore,23,2,Hot,Regular,3.3,17.85,2.5,44.62,True,16,Budget,18.3240311348839,89.07169504094898,294.0867306822519,1.5,1.0,0.7000554796555508,False,False,True,2,0,0,3,44.62,0,2.2,13.6,0.6,0.18
IND_0921,Chennai,6,5,Light_Rain,Regular,23.4,12.09,1.2,14.51,True,10,Regular,29.105607337871245,65.09119448166544,154.75454447197808,1.0,1.0,0.46993368196737495,False,False,False,4,1,2,5,14.51,0,1.14,5.3,0.3,0.09
IND_0924,Bangalore,0,5,Hot,Regular,15.5,27.04,2.0,54.08,False,14,Budget,23.11810440902263,96.3198490117063,345.2939310388613,1.5,1.0,0.582840781272788,False,False,True,2,0,0,3,0.0,1,1.76,13.6,0.6,0.18
IND_0926,Pune,1,6,Dusty,Regular,7.5,27.94,2.5,69.85,False,12,Regular,19.615032137738243,94.38659781000636,156.0267990456961,1.5,1.0,0.4161117073451265,False,True,True,3,3,2,1,0.0,1,2.0,25.0,0.5,0.15
IND_0929,Bangalore,3,5,Hot,Diwali,10.4,15.73,1.98,31.15,True,16,Budget,18.24287068283432,99.32581684225153,286.8067778304702,1.5,2.0,0.5944897072974288,False,False,False,2,0,0,3,31.15,0,1.74,13.6,0.6,0.18
IND_0933,Pune,13,2,Hot,Eid,3.5,15.51,2.5740000000000003,39.92,False,17,Budget,21.393971343174854,88.23947085555605,107.02775375303708,1.5,1.7,0.37226236308288185,False,False,False,2,3,0,3,0.0,1,2.27,13.6,0.6,0.18
IND_0934,Bangalore,15,2,Dusty,Holi,9.4,10.63,1.98,21.05,False,15,Regular,19.940444385324675,95.44131062592145,301.8181257865493,1.5,1.8,0.593233992605571,False,False,False,3,0,2,1,0.0,0,1.58,25.0,0.5,0.15
IND_0939,Bangalore,10,6,Dusty,Regular,21.0,24.66,1.0,24.66,True,9,Budget,18.99844839067244,93.41120230460767,269.8080931598099,1.5,1.0,1.0,False,True,False,3,0,0,1,24.66,0,0.95,5.3,0.48,0.144
IND_0942,Mumbai,11,7,Heavy_Rain,Diwali,8.9,24.21,2.7,65.37,True,22,Budget,24.79185454018517,79.46714970974101,290.2829313820053,1.5,2.0,0.6365659919194114,False,True,False,5,2,0,2,65.37,0,2.38,13.6,0.6,0.18
IND_0944,Pune,12,3,Dusty,Regular,17.6,21.05,1.0,21.05,True,11,Budget,21.84845118892684,90.35173315928085,166.67649352053445,1.5,1.0,0.3495641848506974,False,False,False,3,3,0,1,21.05,0,0.95,5.3,0.48,0.144
IND_0945,Mumbai,19,4,Clear,Regular,19.2,33.71,2.0,67.42,False,15,Regular,24.1610408825772,86.54892681701926,288.7924999295507,1.5,1.0,1.0,True,False,False,1,2,2,0,0.0,1,1.8,11.1,0.375,0.11249999999999999
IND_0946,Mumbai,21,3,Hot,Holi,7.1,28.64,2.7,77.33,False,19,Premium,22.421367857228866,85.60432204016072,296.7491281781392,1.5,1.8,1.0,False,False,False,2,2,1,3,0.0,1,2.38,13.6,0.15,0.045
IND_0948,Chennai,9,7,Hot,Regular,7.6,23.3,1.2,27.96,True,8,Regular,30.97682489150617,68.48998678734917,127.62173720116428,1.0,1.0,0.8339249166710501,True,True,False,2,1,2,3,27.96,0,1.25,-4.3,0.25,0.075
IND_0950,Pune,4,6,Hot,Regular,6.0,26.18,1.0,26.18,True,6,Regular,20.2695621941393,83.51506868884132,113.29482631687884,1.5,1.0,0.3710035887595978,False,True,False,2,3,2,3,26.18,0,1.04,-4.3,0.25,0.075
IND_0952,Mumbai,20,7,Humid,Holi,2.6,36.23,2.16,78.26,True,12,Regular,23.54388305030132,83.43910596022701,287.3735979436843,1.5,1.8,1.0,True,True,False,2,2,2,4,78.26,0,1.73,25.0,0.5,0.15
IND_0954,Pune,8,6,Clear,Eid,3.9,11.73,1.8,21.11,True,15,Budget,20.6671616528816,91.67415650074777,153.30448385964047,1.5,1.7,0.5712880030857015,True,True,False,1,3,0,0,21.11,0,1.53,17.6,0.6,0.18
IND_0956,Mumbai,13,1,Hot,Regular,3.8,35.62,1.4300000000000002,50.94,True,12,Budget,23.843556399810605,78.8247404750207,300.4467342799152,1.5,1.0,0.5794365683041851,False,False,False,2,2,0,3,50.94,0,1.49,-4.3,0.4,0.12
IND_0957,Bangalore,5,3,Clear,Holi,17.2,22.62,1.8,40.72,True,11,Budget,18.43669691363401,87.33841958786586,315.4542822279674,1.5,1.8,0.6165867862284484,False,False,False,1,0,0,0,40.72,0,1.44,25.0,0.8,0.24
IND_0958,Mumbai,5,5,Dusty,Eid,23.3,20.79,1.8,37.42,True,12,Regular,26.175235756512993,87.00972887242037,282.33918115569566,1.5,1.7,0.6880375810729393,False,False,False,3,2,2,1,37.42,0,1.62,11.1,0.375,0.11249999999999999
IND_0960,Chennai,14,6,Hot,Regular,13.8,14.8,1.3,19.24,True,8,Regular,30.86276628000811,66.54839768324895,162.40337103837774,1.0,1.0,0.488021969309512,False,True,False,2,1,2,3,19.24,0,1.36,-4.3,0.25,0.075
IND_0961,Chennai,12,1,Humid,Regular,19.6,13.3,1.0,13.3,True,9,Premium,25.465545442084345,70.62209768399514,182.79453612938894,1.0,1.0,0.5412026447848911,False,False,False,2,1,1,4,13.3,0,0.95,5.3,0.12,0.036
IND_0962,Chennai,10,5,Clear,Regular,10.8,11.4,1.2,13.68,True,11,Budget,29.51006381884014,83.35065650987099,203.52270284404324,1.0,1.0,0.883838911311152,False,False,False,1,1,0,0,13.68,0,1.14,5.3,0.48,0.144
IND_0963,Bangalore,1,5,Heavy_Rain,Regular,11.4,22.08,3.5,77.28,False,24,Budget,20.49703617208415,84.48704933191891,272.6316375422616,1.5,1.0,0.5473771540655705,False,False,True,5,0,0,2,0.0,1,3.08,13.6,0.6,0.18
IND_0965,Mumbai,22,3,Light_Rain,Regular,15.1,24.65,1.7999999999999998,44.37,True,11,Regular,21.087961989967233,87.97807630635629,281.91398912652835,1.5,1.0,0.8352162271896533,False,False,True,4,2,2,5,44.37,0,1.62,11.1,0.375,0.11249999999999999
IND_0967,Pune,10,7,Heavy_Rain,Holi,6.5,24.25,3.24,78.57,False,21,Budget,22.93480956665266,87.62334355662976,119.38569698427942,1.5,1.8,0.6684991750235763,False,True,False,5,3,0,2,0.0,1,2.85,13.6,0.6,0.18
IND_0969,Pune,1,5,Humid,Diwali,9.8,9.31,3.5,32.59,False,21,Regular,20.139338152096787,88.78700713265017,189.1781689065453,1.5,2.0,0.4274220448265513,False,False,True,2,3,2,4,0.0,1,2.8,25.0,0.5,0.15
IND_0970,Chennai,10,7,Heavy_Rain,Regular,3.8,21.17,1.7999999999999998,38.11,True,16,Regular,28.23139408776012,71.58021141594239,160.37993996837184,1.0,1.0,0.8935247113592111,False,True,False,5,1,2,2,38.11,0,1.78,1.0,0.25,0.075
IND_0973,Mumbai,8,7,Clear,Diwali,3.1,24.13,2.16,52.12,True,17,Regular,22.249994274965182,85.12582284701327,283.0171343815539,1.5,2.0,1.0,True,True,False,1,2,2,0,52.12,0,1.73,25.0,0.5,0.15
IND_0974,Chennai,22,2,Light_Rain,Regular,12.6,10.15,1.7999999999999998,18.27,True,15,Premium,28.121521551880587,64.27381282305967,127.24350072998224,1.0,1.0,0.5868091650211125,False,False,True,4,1,1,5,18.27,0,1.62,11.1,0.15,0.045
IND_0982,Pune,23,4,Light_Rain,Eid,6.4,12.36,3.5,43.26,True,19,Budget,20.155461333390843,87.57086924172334,131.91293994293864,1.5,1.7,0.3740497738444702,False,False,True,4,3,0,5,43.26,0,2.8,25.0,0.8,0.24
IND_0984,Pune,12,4,Clear,Holi,18.9,25.71,1.8,46.28,True,10,Budget,21.88119736647084,93.04297158601373,119.11642057246296,1.5,1.8,0.3203147542870552,False,False,False,1,3,0,0,46.28,0,1.53,17.6,0.6,0.18
IND_0985,Chennai,23,1,Clear,Holi,13.6,19.91,3.5,69.69,True,22,Regular,29.42355205642454,67.1436380125182,120.25314992203035,1.0,1.8,0.4695229566678477,False,False,True,1,1,2,0,69.69,0,2.8,25.0,0.5,0.15
IND_0986,Bangalore,10,6,Clear,Holi,6.3,28.0,1.8,50.4,False,14,Budget,19.80983497923491,90.34375522810856,279.1224230246849,1.5,1.8,0.9726013002896036,False,True,False,1,0,0,0,0.0,0,1.44,25.0,0.8,0.24
IND_0987,Chennai,2,2,Dusty,Regular,21.6,18.1,1.1,19.91,True,9,Budget,28.293174223706206,71.76540635460557,178.131644035473,1.0,1.0,0.5804801474306824,False,False,False,3,1,0,1,19.91,0,1.04,5.3,0.48,0.144
IND_0990,Chennai,22,3,Humid,Regular,17.3,22.71,2.5,56.78,True,13,Regular,26.666068466887495,77.00502606663613,178.11892678242572,1.0,1.0,0.4424269732960006,False,False,True,2,1,2,4,56.78,0,2.0,25.0,0.5,0.15
IND_0991,Mumbai,4,4,Light_Rain,Regular,24.9,25.72,1.2,30.86,True,12,Premium,22.518445704480182,84.85002875810547,296.933473604738,1.5,1.0,0.6553957218873497,False,False,False,4,2,1,5,30.86,0,1.14,5.3,0.12,0.036
IND_0995,Bangalore,16,3,Humid,Regular,17.3,16.07,1.0,16.07,True,7,Budget,23.140747772596605,95.6614374101786,305.7176269360605,1.5,1.0,0.5836048492222207,False,False,False,2,0,0,4,16.07,0,0.95,5.3,0.48,0.144
IND_0997,Chennai,16,6,Humid,Holi,23.9,20.12,1.8,36.22,True,10,Regular,33.20465428143311,75.38808810280926,192.63464905173095,1.0,1.8,0.5555069224094081,False,True,False,2,1,2,4,36.22,0,1.62,11.1,0.375,0.11249999999999999
IND_0999,Chennai,9,5,Heavy_Rain,Holi,15.0,19.54,3.24,63.31,True,22,Regular,25.229869013460494,63.68979201936321,172.86814888365134,1.0,1.8,0.6918211123961553,True,False,False,5,1,2,2,63.31,0,2.85,13.6,0.375,0.11249999999999999
IND_1000,Chennai,4,4,Humid,Holi,8.9,9.46,1.98,18.73,True,12,Premium,30.399139445543135,74.04543221930248,151.1803766373001,1.0,1.8,0.511676347902806,False,False,False,2,1,1,4,18.73,0,1.78,11.1,0.15,0.045
IND_1001,Bangalore,16,4,Dusty,Eid,13.6,23.7,1.8,42.66,True,12,Budget,18.925691042150337,99.96269360614829,269.2722165680236,1.5,1.7,0.5362442861687451,False,False,False,3,0,0,1,42.66,0,1.44,25.0,0.8,0.24
IND_1002,Mumbai,17,1,Hot,Diwali,19.4,33.46,1.8,60.23,True,13,Budget,22.69820053017867,89.98210871541043,193.29405977884684,1.5,2.0,0.5701408291949829,False,False,False,2,2,0,3,60.23,0,1.78,1.0,0.4,0.12
IND_1003,Chennai,1,7,Hot,Holi,11.3,8.1,3.5,28.35,True,15,Budget,28.899595620986222,70.29911921333144,170.5691375246826,1.0,1.8,0.5984997718593561,False,True,True,2,1,0,3,28.35,0,3.08,13.6,0.6,0.18
IND_1005,Mumbai,22,2,Humid,Holi,14.9,44.02,2.7,118.85,False,17,Premium,21.836512770209193,77.43489119708885,319.6057331633078,1.5,1.8,0.5995671379363837,False,False,True,2,2,1,4,0.0,1,2.16,25.0,0.2,0.06
IND_1006,Chennai,23,1,Hot,Regular,17.8,9.95,1.5,14.92,True,14,Regular,26.11445298755091,64.44491913729381,143.70974591383106,1.0,1.0,0.5584095812117944,False,False,True,2,1,2,3,14.92,0,1.57,-4.3,0.25,0.075
IND_1014,Chennai,12,1,Dusty,Regular,10.7,16.02,1.0,16.02,True,12,Regular,29.587062390705963,69.06734823852918,200.0129150258287,1.0,1.0,0.583504440739659,False,False,False,3,1,2,1,16.02,0,0.95,5.3,0.3,0.09
IND_1015,Chennai,4,6,Heavy_Rain,Regular,24.0,13.92,1.65,22.97,False,13,Regular,31.90196685584574,63.43080220019104,151.56585713483483,1.0,1.0,0.5818028600264495,False,True,False,5,1,2,2,0.0,0,1.63,1.0,0.25,0.075
IND_1023,Bangalore,16,3,Clear,Diwali,13.5,11.03,1.8,19.85,False,15,Budget,18.730379200594218,103.46975890647934,302.3387458752692,1.5,2.0,0.6671316484064901,False,False,False,1,0,0,0,0.0,0,1.44,25.0,0.8,0.24
IND_1024,Pune,22,3,Clear,Regular,22.0,27.39,1.5,41.09,True,9,Regular,20.097801367254192,89.80148727300583,145.9729963735883,1.5,1.0,0.3756179504075186,False,False,True,1,3,2,0,41.09,0,1.42,5.3,0.3,0.09
IND_1025,Chennai,12,5,Clear,Regular,18.0,9.88,1.1,10.87,True,13,Regular,28.577386494079647,59.8479392718052,182.09937327494893,1.0,1.0,0.4287594804079066,False,False,False,1,1,2,0,10.87,0,1.04,5.3,0.3,0.09
IND_1026,Mumbai,10,4,Heavy_Rain,Holi,9.7,37.94,2.7,102.44,True,23,Budget,21.202901021104584,90.62681571735713,248.24078268350317,1.5,1.8,1.0,False,False,False,5,2,0,2,102.44,0,2.38,13.6,0.6,0.18
IND_1027,Mumbai,7,4,Clear,Regular,23.8,42.13,1.0,42.13,True,6,Budget,25.3511656158835,89.95009019588485,315.78694121920324,1.5,1.0,0.6071637740356767,False,False,False,1,2,0,0,42.13,0,0.95,5.3,0.48,0.144
IND_1032,Mumbai,0,7,Dusty,Holi,20.7,17.3,2.7,46.71,True,14,Budget,21.53482903480912,89.97822022837771,354.1254085385952,1.5,1.8,0.7443772129297538,False,True,True,3,2,0,1,46.71,0,2.16,25.0,0.8,0.24
IND_1038,Pune,12,4,Clear,Holi,6.7,12.5,1.98,24.75,True,14,Budget,21.509490293421045,81.93559622404985,102.3616414974648,1.5,1.8,0.3587691285094062,False,False,False,1,3,0,0,24.75,0,1.68,17.6,0.6,0.18
IND_1039,Mumbai,19,7,Heavy_Rain,Regular,22.9,39.31,3.0,117.93,False,20,Regular,24.09658444206315,83.47900045598152,252.1857703245935,1.5,1.0,1.0,True,True,False,5,2,2,2,0.0,1,2.64,13.6,0.375,0.11249999999999999
IND_1040,Pune,13,7,Dusty,Regular,19.3,24.34,1.1,26.77,True,13,Budget,21.50553912300692,85.57841529863619,121.5251699950849,1.5,1.0,0.35000109087533504,False,True,False,3,3,0,1,26.77,0,1.04,5.3,0.48,0.144
IND_1042,Mumbai,8,7,Dusty,Eid,4.0,22.5,2.7,60.75,False,18,Budget,28.165493089742228,82.7672221614961,319.66614408129396,1.5,1.7,1.0,True,True,False,3,2,0,1,0.0,1,2.16,25.0,0.8,0.24
IND_1043,Chennai,21,3,Dusty,Regular,19.7,8.21,1.5,12.32,True,10,Budget,30.45850581711745,72.67545435465928,101.08368855679683,1.0,1.0,0.876552690029218,False,False,False,3,1,0,1,12.32,0,1.42,5.3,0.48,0.144
IND_1044,Bangalore,14,4,Clear,Regular,2.2,10.74,1.0,10.74,True,12,Budget,21.411628928705195,95.27435349463002,315.742858006086,1.5,1.0,0.5866499552900473,False,False,False,1,0,0,0,10.74,0,0.95,5.3,0.48,0.144
IND_1045,Mumbai,18,1,Heavy_Rain,Regular,14.7,43.6,2.25,98.1,False,23,Budget,20.11007908863613,81.2905000474105,292.5076049305439,1.5,1.0,1.0,True,False,False,5,2,0,2,0.0,1,1.98,13.6,0.6,0.18
IND_1046,Bangalore,7,6,Light_Rain,Holi,22.0,23.12,2.16,49.94,False,10,Regular,18.014643962074928,88.41752203380636,300.77108809786233,1.5,1.8,0.555714220297835,False,True,False,4,0,2,5,0.0,1,1.73,25.0,0.5,0.15
IND_1050,Pune,20,3,Hot,Eid,16.3,12.05,2.16,26.03,True,13,Regular,20.39232185343195,88.75320110381556,124.2760556775957,1.5,1.7,0.5315513167026188,True,False,False,2,3,2,3,26.03,0,1.9,13.6,0.375,0.11249999999999999
IND_1052,Bangalore,12,7,Dusty,Diwali,24.0,29.17,1.8,52.51,True,16,Regular,23.11994195926341,93.20324440386048,280.9146215793709,1.5,2.0,0.6680172364831874,False,True,False,3,0,2,1,52.51,0,1.44,25.0,0.5,0.15
IND_1053,Pune,17,6,Clear,Regular,22.2,24.17,1.1,26.59,True,10,Budget,23.25475473168077,81.77919038087188,120.74622262386754,1.5,1.0,0.42428571047220526,False,True,False,1,3,0,0,26.59,0,1.04,5.3,0.48,0.144
IND_1056,Bangalore,17,2,Hot,Regular,15.4,12.76,1.0,12.76,True,8,Budget,17.4316596000401,94.0675779832859,309.533438365114,1.5,1.0,1.0,False,False,False,2,0,0,3,12.76,0,1.04,-4.3,0.4,0.12
IND_1057,Pune,13,5,Light_Rain,Regular,13.4,25.75,1.2,30.9,True,13,Budget,18.14633860487445,83.0103068506465,197.75258169060857,1.5,1.0,0.38407643803577846,False,False,False,4,3,0,5,30.9,0,1.14,5.3,0.48,0.144
IND_1059,Bangalore,2,2,Humid,Regular,14.2,17.76,1.1,19.54,True,9,Regular,19.194045693642614,83.1514341989227,247.3297687926772,1.5,1.0,0.7144016906927906,False,False,False,2,0,2,4,19.54,0,1.04,5.3,0.3,0.09
IND_1060,Chennai,3,3,Heavy_Rain,Regular,16.0,9.83,1.5,14.75,False,19,Premium,30.257181010943604,62.04134342623043,177.5427652410355,1.0,1.0,0.5588494558160192,False,False,False,5,1,1,2,0.0,0,1.57,-4.3,0.1,0.03
IND_1063,Chennai,3,2,Heavy_Rain,Regular,9.8,17.59,1.65,29.02,True,16,Regular,29.601052930285874,71.41267547680587,141.3505604811993,1.0,1.0,0.5098958164952819,False,False,False,5,1,2,2,29.02,0,1.63,1.0,0.25,0.075
IND_1064,Bangalore,1,7,Dusty,Regular,6.8,20.38,2.5,50.95,False,14,Budget,17.590290759148022,86.47221886475685,280.3411777301461,1.5,1.0,0.4943354782426216,False,True,True,3,0,0,1,0.0,1,2.0,25.0,0.8,0.24
IND_1065,Chennai,8,4,Hot,Holi,22.4,12.9,2.16,27.86,True,18,Premium,28.7126522400069,72.59479856559216,190.4098174360593,1.0,1.8,0.7384972803209342,True,False,False,2,1,1,3,27.86,0,1.9,13.6,0.15,0.045
IND_1066,Bangalore,3,2,Humid,Regular,13.7,13.38,1.0,13.38,True,9,Regular,19.475833182045616,82.88707816178989,222.14254579216964,1.5,1.0,0.6845125476513048,False,False,False,2,0,2,4,13.38,0,0.95,5.3,0.3,0.09
IND_1067,Mumbai,15,7,Clear,Eid,6.7,43.25,1.98,85.64,True,13,Regular,26.77535260580248,72.15254871150547,271.86108480619845,1.5,1.7,0.7867802535401739,False,True,False,1,2,2,0,85.64,0,1.78,11.1,0.375,0.11249999999999999
IND_1068,Chennai,3,6,Dusty,Regular,4.8,23.11,1.1,25.42,True,12,Premium,28.282155140714988,70.37969730811,177.7866898570115,1.0,1.0,0.45863678081247905,False,True,False,3,1,1,1,25.42,0,1.04,5.3,0.12,0.036
IND_1071,Mumbai,20,6,Clear,Holi,5.1,26.29,2.16,56.79,True,14,Budget,26.441983857461192,82.55473592157493,306.75578872328805,1.5,1.8,1.0,True,True,False,1,2,0,0,56.79,0,1.73,25.0,0.8,0.24
