ride_id,city,hour,day_of_week,weather,special_event,distance_km,base_fare,driver_supply,customer_segment,surge_multiplier,final_fare,ride_completed,wait_time_mins
IND_01051,Pune,13,3,Dusty,Diwali,1.6,18.05,27,Regular,2.56,73.93,1,23
IND_01052,Pune,16,7,Heavy_Rain,Diwali,2.0,20.98,28,Regular,2.34,98.19,1,23
IND_01053,Bangalore,11,1,Heavy_Rain,Holi,3.4,28.61,23,Budget,2.07,201.36,1,20
IND_01054,Ahmedabad,14,5,Heavy_Rain,Eid,1.3,10.91,22,Premium,1.72,24.39,1,19
IND_01055,Chennai,18,5,Heavy_Rain,Diwali,2.4,17.67,10,Regular,2.01,85.24,1,25
IND_01056,Delhi,8,1,Dusty,Holi,12.9,22.69,40,Budget,2.48,725.9,1,20
IND_01057,Mumbai,20,5,Dusty,Diwali,3.4,18.42,31,Regular,3.13,196.03,0,26
IND_01058,Pune,6,2,Dusty,Holi,2.6,25.66,84,Regular,1.61,107.41,1,10
IND_01059,Ahmedabad,18,6,Hot,Regular,1.1,15.11,10,Budget,1.49,24.77,1,22
IND_01060,Delhi,11,3,Dusty,Eid,30.2,29.18,38,Budget,1.72,1515.73,0,18
IND_01061,Pune,22,3,Heavy_Rain,Eid,4.0,11.22,38,Budget,2.21,99.18,1,20
IND_01062,Ahmedabad,13,5,Dusty,Eid,9.2,10.94,28,Regular,1.96,197.27,1,20
IND_01063,Delhi,15,6,Heavy_Rain,Diwali,3.6,14.88,10,Budget,1.91,102.31,1,21
IND_01064,Hyderabad,12,7,Light_Rain,Regular,1.3,22.6,25,Budget,1.41,41.43,1,17
IND_01065,Pune,16,4,Heavy_Rain,Diwali,2.1,25.0,28,Budget,2.54,133.35,0,24
IND_01066,Pune,22,5,Light_Rain,Regular,1.0,9.41,40,Premium,1.38,12.99,1,16
IND_01067,Ahmedabad,18,6,Dusty,Eid,3.2,7.26,10,Budget,1.72,39.96,1,23
IND_01068,Pune,16,5,Light_Rain,Regular,1.2,9.97,27,Budget,1.46,17.47,1,18
IND_01069,Ahmedabad,21,5,Dusty,Diwali,6.0,16.58,35,Budget,1.83,182.05,1,19
IND_01070,Ahmedabad,23,6,Heavy_Rain,Eid,6.0,10.01,62,Budget,2.11,126.73,0,17
IND_01071,Delhi,13,4,Dusty,Holi,3.7,18.16,35,Budget,1.88,126.32,1,20
IND_01072,Kolkata,12,1,Dusty,Diwali,3.8,13.72,27,Budget,1.84,95.93,0,19
IND_01073,Ahmedabad,13,5,Heavy_Rain,Eid,14.8,10.02,26,Premium,1.52,225.41,1,18
IND_01074,Ahmedabad,19,5,Dusty,Eid,4.0,8.71,26,Regular,1.96,68.29,1,21
IND_01075,Kolkata,16,7,Heavy_Rain,Eid,2.6,18.94,16,Budget,1.95,96.03,1,21
IND_01076,Bangalore,22,2,Heavy_Rain,Eid,1.7,13.47,39,Budget,2.07,47.4,1,19
IND_01077,Ahmedabad,19,5,Heavy_Rain,Eid,1.5,10.95,13,Budget,2.2,36.13,0,22
IND_01078,Chennai,7,5,Light_Rain,Regular,5.9,14.07,70,Budget,1.36,112.9,0,12
IND_01079,Delhi,21,1,Heavy_Rain,Eid,17.5,19.77,37,Budget,1.87,646.97,0,19
IND_01080,Chennai,10,1,Dusty,Diwali,2.0,24.89,47,Regular,1.55,77.16,1,16
IND_01081,Bangalore,17,2,Heavy_Rain,Eid,1.0,27.07,15,Budget,3.5,94.75,1,30
IND_01082,Delhi,14,5,Heavy_Rain,Eid,1.0,34.42,18,Budget,1.61,55.42,0,19
IND_01083,Delhi,12,1,Humid,Regular,1.0,32.03,30,Budget,1.0,32.03,1,15
IND_01084,Ahmedabad,21,5,Heavy_Rain,Diwali,1.9,16.52,30,Regular,1.72,53.99,1,19
IND_01085,Delhi,16,7,Hot,Regular,1.9,31.52,14,Premium,1.35,80.85,1,18
IND_01086,Ahmedabad,11,3,Heavy_Rain,Diwali,30.7,11.44,34,Budget,1.7,597.05,0,18
IND_01087,Hyderabad,18,6,Dusty,Diwali,1.0,10.58,10,Budget,3.5,37.03,0,32
IND_01088,Pune,13,4,Dusty,Diwali,3.7,26.06,16,Budget,2.24,215.99,1,22
IND_01089,Delhi,21,6,Dusty,Holi,2.0,13.95,25,Premium,1.84,51.34,1,19
IND_01090,Pune,18,1,Heavy_Rain,Eid,3.5,23.42,10,Budget,2.43,199.19,1,27
IND_01091,Chennai,16,1,Dusty,Eid,3.4,15.13,25,Regular,1.86,95.68,0,20
IND_01092,Chennai,11,3,Heavy_Rain,Eid,1.3,23.3,41,Budget,1.7,51.49,0,18
IND_01093,Ahmedabad,2,1,Dusty,Diwali,4.2,16.07,77,Premium,1.91,128.91,0,11
IND_01094,Kolkata,12,6,Heavy_Rain,Eid,3.7,12.85,30,Premium,1.88,89.38,1,19
IND_01095,Chennai,19,4,Heavy_Rain,Diwali,4.8,16.86,30,Budget,2.04,165.09,1,21
IND_01096,Hyderabad,15,4,Dusty,Eid,1.0,22.15,26,Budget,1.55,34.33,0,19
IND_01097,Mumbai,22,5,Hot,Regular,1.0,40.25,37,Regular,1.27,51.12,1,15
IND_01098,Delhi,19,7,Heavy_Rain,Holi,1.4,22.32,20,Budget,1.97,61.56,1,21
IND_01099,Hyderabad,11,1,Dusty,Eid,4.9,13.96,39,Regular,1.95,133.39,1,20
IND_01100,Pune,15,1,Heavy_Rain,Diwali,2.2,18.87,28,Budget,2.25,93.41,0,23
IND_01101,Kolkata,7,1,Light_Rain,Regular,1.4,13.81,67,Regular,1.23,23.78,1,11
IND_01102,Mumbai,10,1,Heavy_Rain,Holi,1.9,27.75,32,Budget,1.97,103.87,0,18
IND_01103,Pune,10,5,Dusty,Holi,1.7,20.18,50,Regular,1.83,62.78,1,18
IND_01104,Ahmedabad,11,2,Dusty,Eid,12.6,15.96,26,Premium,1.7,341.86,1,18
IND_01105,Bangalore,20,7,Dusty,Diwali,33.9,19.7,35,Premium,1.83,1222.13,1,19
IND_01106,Delhi,11,3,Dusty,Holi,10.7,27.97,26,Budget,1.78,532.72,1,19
IND_01107,Kolkata,21,5,Heavy_Rain,Eid,7.2,20.83,23,Premium,1.94,290.95,1,20
IND_01108,Chennai,15,3,Heavy_Rain,Diwali,3.4,8.68,21,Budget,1.88,55.48,0,21
IND_01109,Ahmedabad,10,2,Heavy_Rain,Diwali,2.7,7.36,43,Regular,2.66,52.86,0,22
IND_01110,Chennai,13,7,Light_Rain,Regular,1.2,23.11,31,Budget,1.46,40.49,0,18
IND_01111,Kolkata,14,3,Light_Rain,Regular,1.1,8.01,33,Budget,1.5,13.22,1,18
IND_01112,Ahmedabad,16,3,Dusty,Holi,5.5,18.7,33,Regular,1.66,170.73,1,19
IND_01113,Bangalore,11,5,Dusty,Holi,4.0,20.1,25,Regular,2.4,192.96,1,22
IND_01114,Kolkata,16,3,Dusty,Holi,2.0,8.34,26,Budget,1.81,30.19,0,20
IND_01115,Mumbai,13,3,Dusty,Eid,2.6,43.74,18,Budget,2.63,299.09,1,24
IND_01116,Mumbai,22,1,Hot,Regular,3.5,32.16,29,Regular,1.46,164.34,1,16
IND_01117,Delhi,23,1,Light_Rain,Regular,1.0,16.43,60,Premium,1.33,21.85,1,13
IND_01118,Ahmedabad,17,1,Heavy_Rain,Diwali,2.3,13.53,18,Regular,1.93,60.06,1,22
IND_01119,Mumbai,9,7,Heavy_Rain,Diwali,32.6,23.25,52,Regular,1.76,1333.99,1,17
IND_01120,Kolkata,1,6,Heavy_Rain,Holi,1.0,13.03,67,Premium,1.61,20.98,1,11
IND_01121,Bangalore,13,6,Hot,Regular,2.4,18.3,18,Budget,1.43,62.81,1,18
IND_01122,Delhi,4,5,Dusty,Diwali,17.2,24.46,86,Budget,1.87,786.73,0,10
IND_01123,Pune,12,5,Heavy_Rain,Eid,2.1,21.89,26,Premium,1.79,82.28,0,19
IND_01124,Mumbai,16,6,Heavy_Rain,Holi,13.4,23.94,24,Budget,1.65,529.31,0,19
IND_01125,Delhi,19,7,Light_Rain,Regular,1.0,13.19,31,Regular,1.44,18.99,1,18
IND_01126,Pune,9,2,Dusty,Diwali,29.0,27.04,51,Budget,1.79,1403.65,0,17
IND_01127,Ahmedabad,17,2,Heavy_Rain,Diwali,3.8,7.38,19,Budget,2.12,59.45,1,23
IND_01128,Hyderabad,17,4,Heavy_Rain,Holi,3.8,20.97,15,Regular,2.12,168.93,1,23
IND_01129,Hyderabad,12,5,Heavy_Rain,Holi,2.3,21.31,26,Regular,2.81,137.73,1,24
IND_01130,Pune,19,1,Dusty,Diwali,1.1,27.27,27,Budget,1.67,50.09,1,19
IND_01131,Chennai,6,6,Heavy_Rain,Diwali,5.8,19.1,85,Budget,1.74,192.76,0,11
IND_01132,Chennai,18,4,Dusty,Holi,1.7,22.27,10,Regular,1.68,63.6,1,23
IND_01133,Chennai,17,3,Heavy_Rain,Holi,1.2,8.77,10,Budget,1.94,20.42,1,22
IND_01134,Chennai,21,4,Heavy_Rain,Eid,2.1,22.93,30,Regular,1.78,85.71,1,19
IND_01135,Kolkata,12,1,Dusty,Holi,2.6,16.53,31,Budget,1.7,73.06,0,18
IND_01136,Ahmedabad,19,3,Dusty,Diwali,2.5,19.47,17,Premium,1.74,84.69,1,20
IND_01137,Mumbai,16,7,Heavy_Rain,Diwali,2.7,33.26,27,Regular,1.78,159.85,1,20
IND_01138,Ahmedabad,5,4,Heavy_Rain,Eid,1.0,16.91,98,Regular,3.5,59.19,0,18
IND_01139,Ahmedabad,10,3,Dusty,Holi,1.4,15.74,41,Regular,1.95,42.97,1,18
IND_01140,Mumbai,9,1,Hot,Regular,1.9,18.74,48,Premium,1.49,53.05,0,15
IND_01141,Mumbai,18,4,Dusty,Diwali,1.8,37.75,10,Budget,2.06,139.98,1,25
IND_01142,Hyderabad,17,7,Dusty,Holi,2.1,11.98,16,Budget,2.16,54.34,1,24
IND_01143,Hyderabad,13,2,Dusty,Diwali,1.3,8.12,34,Premium,3.5,36.95,1,28
IND_01144,Bangalore,1,7,Heavy_Rain,Diwali,2.9,21.04,69,Regular,1.93,117.76,1,13
IND_01145,Hyderabad,15,3,Hot,Regular,1.0,22.98,10,Budget,1.36,31.25,1,18
IND_01146,Chennai,11,4,Dusty,Diwali,1.2,19.57,41,Premium,1.94,45.56,1,19
IND_01147,Mumbai,20,3,Dusty,Holi,3.9,40.62,32,Regular,2.18,345.35,1,21
IND_01148,Ahmedabad,19,3,Heavy_Rain,Eid,2.8,13.44,21,Budget,1.98,74.51,1,21
IND_01149,Ahmedabad,15,5,Dusty,Diwali,1.0,11.11,28,Budget,1.52,16.89,1,19
IND_01150,Hyderabad,18,5,Dusty,Diwali,1.8,24.63,10,Premium,1.79,79.36,1,23
IND_01151,Chennai,2,7,Heavy_Rain,Diwali,1.0,9.07,75,Budget,3.5,31.75,1,19
IND_01152,Kolkata,22,2,Heavy_Rain,Diwali,3.9,19.61,36,Budget,1.82,139.19,1,18
IND_01153,Kolkata,20,3,Light_Rain,Regular,1.0,14.8,38,Premium,1.24,18.35,1,16
IND_01154,Delhi,13,1,Heavy_Rain,Diwali,2.9,26.38,17,Premium,1.83,140.0,1,20
IND_01155,Delhi,20,5,Heavy_Rain,Holi,1.7,30.0,38,Budget,1.82,92.82,1,19
IND_01156,Delhi,21,2,Heavy_Rain,Eid,3.1,14.34,32,Budget,1.99,88.46,0,20
IND_01157,Pune,10,3,Clear,Regular,1.0,13.43,44,Budget,1.0,13.43,1,13
IND_01158,Delhi,18,5,Heavy_Rain,Holi,1.1,19.81,10,Regular,1.66,36.17,1,23
IND_01159,Delhi,6,4,Heavy_Rain,Eid,2.3,12.28,76,Regular,1.72,48.58,1,11
IND_01160,Bangalore,17,2,Dusty,Holi,4.3,22.75,20,Budget,2.28,223.04,0,24
IND_01161,Hyderabad,15,2,Heavy_Rain,Diwali,2.2,10.34,28,Budget,2.0,45.5,0,21
IND_01162,Kolkata,13,1,Heavy_Rain,Diwali,2.0,11.67,35,Budget,2.22,51.81,0,22
IND_01163,Kolkata,6,6,Heavy_Rain,Diwali,14.5,21.55,87,Budget,1.6,499.96,1,10
IND_01164,Pune,22,3,Heavy_Rain,Eid,3.8,15.53,28,Premium,1.72,101.5,1,18
IND_01165,Ahmedabad,1,7,Dusty,Eid,2.1,16.03,85,Regular,2.21,74.4,1,14
IND_01166,Kolkata,18,4,Dusty,Holi,3.6,16.24,10,Budget,2.36,137.98,1,26
IND_01167,Mumbai,17,2,Heavy_Rain,Eid,1.8,29.88,10,Budget,2.58,138.76,0,26
IND_01168,Hyderabad,11,3,Dusty,Eid,1.6,12.06,33,Budget,1.86,35.89,0,19
IND_01169,Mumbai,20,4,Clear,Regular,2.1,25.88,36,Budget,1.0,54.35,1,15
IND_01170,Chennai,12,6,Hot,Regular,1.2,15.49,21,Budget,1.44,26.77,1,17
IND_01171,Chennai,19,7,Dusty,Eid,2.8,10.96,30,Budget,1.85,56.77,0,20
IND_01172,Hyderabad,16,6,Dusty,Diwali,4.8,8.37,18,Budget,2.36,94.82,0,23
IND_01173,Delhi,8,1,Light_Rain,Regular,13.4,19.78,45,Budget,1.4,371.07,1,14
IND_01174,Kolkata,18,1,Dusty,Eid,5.5,16.91,10,Budget,2.17,201.82,1,25
IND_01175,Bangalore,13,1,Heavy_Rain,Eid,2.2,25.9,27,Budget,2.01,114.53,0,21
IND_01176,Pune,23,6,Heavy_Rain,Diwali,2.0,27.56,62,Regular,1.84,101.42,1,16
IND_01177,Chennai,14,1,Dusty,Diwali,1.8,21.42,23,Budget,1.79,69.02,1,20
IND_01178,Ahmedabad,22,6,Heavy_Rain,Holi,4.6,9.72,45,Regular,1.64,73.33,1,17
IND_01179,Pune,14,7,Dusty,Holi,23.0,23.27,20,Regular,2.77,1482.53,1,24
IND_01180,Kolkata,20,6,Dusty,Eid,2.1,14.88,34,Premium,3.5,109.37,1,28
IND_01181,Pune,20,6,Light_Rain,Regular,1.0,21.12,25,Budget,1.23,25.98,1,16
IND_01182,Hyderabad,12,3,Hot,Regular,1.3,14.73,33,Budget,1.41,27.0,1,17
IND_01183,Kolkata,19,1,Heavy_Rain,Diwali,2.9,10.82,22,Regular,1.83,57.42,1,20
IND_01184,Kolkata,17,4,Heavy_Rain,Holi,3.6,10.45,11,Regular,2.01,75.62,1,23
IND_01185,Ahmedabad,12,7,Dusty,Holi,3.8,12.62,33,Budget,2.03,97.35,0,20
IND_01186,Ahmedabad,21,4,Heavy_Rain,Holi,11.3,10.04,29,Premium,1.91,216.69,1,19
IND_01187,Delhi,15,1,Heavy_Rain,Diwali,3.0,30.08,21,Budget,1.7,153.41,0,20
IND_01188,Hyderabad,17,4,Humid,Regular,1.0,13.67,10,Budget,1.09,14.9,1,18
IND_01189,Bangalore,13,3,Hot,Regular,1.2,29.97,25,Budget,1.43,51.43,1,18
IND_01190,Kolkata,8,5,Dusty,Holi,1.1,18.75,58,Regular,2.14,44.14,0,18
IND_01191,Bangalore,1,6,Heavy_Rain,Diwali,1.9,27.31,73,Regular,1.85,95.99,1,12
IND_01192,Ahmedabad,14,3,Dusty,Holi,1.9,16.39,25,Regular,1.75,54.5,1,19
IND_01193,Pune,6,2,Dusty,Diwali,3.8,23.63,87,Budget,1.74,156.24,0,11
IND_01194,Bangalore,21,2,Heavy_Rain,Holi,2.5,21.55,20,Premium,2.2,118.53,1,21
IND_01195,Kolkata,8,5,Dusty,Holi,17.7,12.1,50,Regular,1.91,409.06,1,17
IND_01196,Chennai,13,1,Heavy_Rain,Eid,16.9,13.54,20,Regular,1.93,441.63,1,20
IND_01197,Kolkata,2,3,Dusty,Holi,10.6,15.52,87,Budget,1.91,314.22,0,11
IND_01198,Pune,11,6,Heavy_Rain,Holi,1.6,12.58,35,Regular,1.58,31.8,1,18
IND_01199,Chennai,17,4,Heavy_Rain,Eid,5.1,9.59,10,Regular,2.96,144.77,1,28
IND_01200,Ahmedabad,12,3,Heavy_Rain,Diwali,1.0,7.35,33,Premium,1.6,11.76,1,18
IND_01201,Hyderabad,22,4,Heavy_Rain,Holi,29.4,12.95,42,Budget,1.77,673.89,0,18
IND_01202,Kolkata,17,2,Dusty,Holi,6.1,19.9,10,Budget,2.52,305.9,0,25
IND_01203,Pune,18,1,Light_Rain,Regular,1.0,18.09,10,Budget,1.38,24.96,1,21
IND_01204,Hyderabad,23,5,Dusty,Diwali,1.0,13.27,53,Regular,1.62,21.5,1,14
IND_01205,Ahmedabad,9,2,Heavy_Rain,Diwali,1.3,10.58,46,Budget,2.33,32.05,1,19
IND_01206,Hyderabad,6,2,Dusty,Holi,14.7,16.94,71,Budget,1.69,420.84,1,11
IND_01207,Chennai,0,7,Dusty,Holi,2.1,18.99,67,Regular,2.05,81.75,1,14
IND_01208,Bangalore,19,5,Heavy_Rain,Eid,6.0,18.3,27,Regular,2.17,238.27,1,22
IND_01209,Bangalore,21,3,Clear,Regular,1.0,23.97,21,Budget,1.16,27.81,1,16
IND_01210,Bangalore,18,6,Dusty,Eid,6.3,15.48,10,Premium,2.1,204.8,1,25
IND_01211,Pune,18,7,Heavy_Rain,Holi,5.8,27.86,10,Budget,2.63,424.98,1,28
IND_01212,Kolkata,9,2,Heavy_Rain,Holi,1.7,13.15,35,Budget,1.54,34.43,0,15
IND_01213,Delhi,22,2,Hot,Regular,1.9,26.69,38,Budget,1.46,74.04,1,16
IND_01214,Pune,8,1,Hot,Regular,1.2,9.72,42,Budget,1.28,14.93,1,14
IND_01215,Ahmedabad,13,1,Heavy_Rain,Diwali,1.8,13.3,23,Regular,1.65,39.5,1,19
IND_01216,Ahmedabad,11,2,Dusty,Diwali,1.9,8.82,21,Budget,2.53,42.4,1,22
IND_01217,Bangalore,9,2,Dusty,Diwali,2.6,15.88,34,Budget,1.95,80.51,1,18
IND_01218,Bangalore,21,2,Light_Rain,Regular,2.3,18.81,21,Budget,1.47,63.6,1,17
IND_01219,Hyderabad,16,7,Heavy_Rain,Eid,5.3,15.51,34,Regular,2.0,164.41,1,21
IND_01220,Delhi,14,5,Dusty,Holi,1.0,20.98,15,Budget,1.71,35.88,0,19
IND_01221,Pune,13,1,Heavy_Rain,Holi,4.1,23.58,22,Premium,1.84,177.89,1,20
IND_01222,Pune,15,2,Heavy_Rain,Holi,1.0,9.53,12,Regular,1.53,14.58,1,19
IND_01223,Delhi,21,5,Heavy_Rain,Eid,1.0,30.33,33,Budget,1.53,46.4,1,18
IND_01224,Kolkata,12,3,Heavy_Rain,Eid,1.6,11.84,38,Budget,2.69,50.96,0,23
IND_01225,Pune,12,2,Heavy_Rain,Diwali,4.3,11.3,26,Budget,1.94,94.26,0,20
IND_01226,Kolkata,20,2,Heavy_Rain,Holi,2.1,7.18,27,Budget,1.66,25.03,1,18
IND_01227,Kolkata,21,2,Heavy_Rain,Holi,32.9,7.66,39,Budget,1.76,443.54,0,19
IND_01228,Delhi,18,7,Heavy_Rain,Holi,2.4,28.39,10,Premium,1.8,122.64,1,24
IND_01229,Pune,14,6,Heavy_Rain,Holi,1.0,21.88,25,Budget,3.5,76.58,1,28
IND_01230,Ahmedabad,7,4,Heavy_Rain,Eid,4.8,7.88,68,Premium,2.74,103.64,1,18
IND_01231,Hyderabad,10,5,Heavy_Rain,Diwali,2.1,16.56,33,Budget,2.03,70.6,0,19
IND_01232,Pune,20,3,Heavy_Rain,Diwali,29.6,23.39,34,Budget,1.76,1218.53,0,19
IND_01233,Bangalore,22,4,Clear,Regular,1.1,17.51,45,Budget,1.16,22.34,1,15
IND_01234,Ahmedabad,0,5,Hot,Regular,3.0,16.61,68,Budget,1.48,73.75,1,12
IND_01235,Mumbai,11,6,Hot,Regular,1.0,30.63,30,Regular,1.41,43.19,1,17
IND_01236,Hyderabad,12,6,Dusty,Holi,4.7,22.4,38,Budget,1.84,193.72,0,19
IND_01237,Hyderabad,10,6,Heavy_Rain,Eid,6.4,21.62,46,Premium,1.74,240.76,1,17
IND_01238,Ahmedabad,9,5,Heavy_Rain,Holi,12.7,15.19,40,Budget,2.21,426.34,0,19
IND_01239,Bangalore,14,3,Heavy_Rain,Diwali,2.3,28.77,32,Budget,2.69,178.0,1,24
IND_01240,Hyderabad,4,1,Heavy_Rain,Holi,6.9,12.02,93,Regular,1.53,126.9,1,8
IND_01241,Hyderabad,19,5,Heavy_Rain,Eid,2.3,12.16,22,Budget,1.95,54.54,1,21
IND_01242,Hyderabad,13,7,Dusty,Diwali,7.5,12.62,27,Premium,2.01,190.25,1,21
IND_01243,Bangalore,18,4,Dusty,Eid,4.1,19.41,10,Regular,1.76,140.06,1,23
IND_01244,Ahmedabad,21,6,Dusty,Holi,1.1,7.26,29,Premium,2.11,16.85,1,20
IND_01245,Bangalore,22,5,Light_Rain,Regular,1.6,21.06,40,Budget,1.43,48.19,1,16
IND_01246,Chennai,17,1,Dusty,Diwali,3.5,14.38,16,Budget,2.3,115.76,0,24
IND_01247,Hyderabad,18,7,Dusty,Holi,10.6,8.07,10,Budget,1.83,156.54,1,24
IND_01248,Kolkata,15,1,Dusty,Eid,1.0,12.76,12,Premium,3.5,44.66,1,29
IND_01249,Mumbai,0,5,Heavy_Rain,Holi,3.4,44.77,63,Premium,1.78,270.95,1,13
IND_01250,Pune,2,6,Dusty,Eid,5.8,27.18,95,Regular,1.88,296.37,1,11
IND_01251,Mumbai,12,3,Dusty,Eid,3.4,34.53,36,Budget,1.68,197.24,0,18
IND_01252,Kolkata,14,1,Heavy_Rain,Eid,1.7,16.46,19,Regular,1.81,50.65,1,20
IND_01253,Ahmedabad,7,2,Heavy_Rain,Holi,4.1,19.28,72,Budget,1.94,153.35,1,14
IND_01254,Bangalore,14,7,Light_Rain,Regular,1.0,10.25,27,Regular,1.2,12.3,1,17
IND_01255,Delhi,18,6,Heavy_Rain,Holi,4.6,23.93,10,Budget,2.03,223.46,0,25
IND_01256,Chennai,18,5,Dusty,Eid,1.0,16.51,10,Budget,1.89,31.2,1,24
IND_01257,Delhi,20,2,Dusty,Diwali,1.3,14.51,25,Budget,1.56,29.43,1,18
IND_01258,Pune,13,4,Heavy_Rain,Diwali,15.4,22.28,16,Regular,1.9,651.91,1,20
IND_01259,Pune,21,7,Dusty,Eid,4.0,18.97,25,Budget,1.6,121.41,0,18
IND_01260,Bangalore,6,2,Heavy_Rain,Eid,2.0,13.96,84,Premium,2.48,69.24,1,15
IND_01261,Hyderabad,2,7,Heavy_Rain,Eid,1.0,11.16,81,Budget,3.5,39.06,0,19
IND_01262,Pune,11,3,Heavy_Rain,Eid,1.9,17.37,30,Budget,2.37,78.22,0,22
IND_01263,Delhi,22,5,Dusty,Diwali,8.8,18.37,41,Regular,2.51,405.76,1,22
IND_01264,Delhi,15,2,Dusty,Diwali,11.6,12.22,11,Regular,1.78,252.32,1,20
IND_01265,Mumbai,14,2,Dusty,Holi,2.8,26.27,25,Budget,1.99,146.38,1,21
IND_01266,Kolkata,16,3,Hot,Regular,1.5,12.56,21,Premium,1.49,28.07,1,18
IND_01267,Pune,12,1,Heavy_Rain,Holi,5.2,16.19,24,Premium,2.75,231.52,0,24
IND_01268,Pune,17,7,Heavy_Rain,Diwali,1.8,22.78,17,Regular,1.51,61.92,1,20
IND_01269,Hyderabad,8,3,Dusty,Eid,2.0,14.26,44,Budget,2.72,77.57,0,21
IND_01270,Kolkata,14,7,Dusty,Diwali,2.4,7.25,25,Premium,2.37,41.24,1,22
IND_01271,Hyderabad,13,5,Dusty,Eid,1.6,18.31,18,Regular,1.86,54.49,1,20
IND_01272,Ahmedabad,7,4,Heavy_Rain,Eid,4.0,19.83,73,Budget,2.21,175.3,0,16
IND_01273,Bangalore,6,2,Heavy_Rain,Diwali,1.9,27.4,72,Budget,1.59,82.78,0,10
IND_01274,Ahmedabad,16,6,Dusty,Diwali,2.3,9.18,31,Budget,1.97,41.59,0,21
IND_01275,Hyderabad,23,6,Heavy_Rain,Diwali,3.2,10.9,44,Budget,1.83,63.83,0,16
IND_01276,Kolkata,20,2,Hot,Regular,1.3,20.54,27,Budget,1.4,37.38,1,17
IND_01277,Delhi,12,1,Dusty,Diwali,1.1,27.31,31,Regular,3.07,92.23,1,25
IND_01278,Delhi,10,2,Dusty,Eid,2.5,26.81,42,Regular,1.63,109.25,1,17
IND_01279,Pune,15,3,Heavy_Rain,Holi,1.0,24.36,12,Budget,3.5,85.26,0,29
IND_01280,Kolkata,20,2,Heavy_Rain,Eid,3.9,18.11,37,Premium,1.91,134.9,1,20
IND_01281,Kolkata,6,2,Light_Rain,Regular,1.0,21.31,88,Budget,1.22,26.0,1,8
IND_01282,Pune,17,6,Dusty,Holi,4.0,27.62,10,Regular,2.04,225.38,1,23
IND_01283,Hyderabad,8,2,Heavy_Rain,Eid,1.9,9.81,48,Premium,1.85,34.48,1,16
IND_01284,Chennai,13,3,Dusty,Eid,4.7,22.23,35,Budget,1.92,200.6,0,20
IND_01285,Mumbai,19,5,Dusty,Eid,2.4,32.97,16,Premium,1.68,132.94,1,19
IND_01286,Ahmedabad,18,4,Light_Rain,Regular,1.1,15.2,10,Budget,1.32,22.07,1,21
IND_01287,Kolkata,20,1,Heavy_Rain,Eid,3.5,9.29,26,Premium,1.83,59.5,1,19
IND_01288,Mumbai,20,5,Heavy_Rain,Holi,3.9,42.69,28,Regular,2.09,347.97,1,21
IND_01289,Bangalore,11,6,Dusty,Holi,5.9,29.82,36,Budget,3.01,529.57,1,25
IND_01290,Pune,21,3,Dusty,Holi,4.5,16.43,26,Regular,1.98,146.39,1,20
IND_01291,Pune,14,5,Dusty,Eid,3.3,10.85,16,Premium,2.19,78.41,1,22
IND_01292,Chennai,14,3,Heavy_Rain,Eid,2.2,15.78,30,Budget,2.34,81.24,0,22
IND_01293,Bangalore,13,1,Heavy_Rain,Eid,3.4,14.2,27,Regular,1.66,80.14,1,19
IND_01294,Delhi,10,7,Heavy_Rain,Holi,1.2,27.6,43,Premium,1.77,58.62,1,17
IND_01295,Bangalore,22,4,Heavy_Rain,Holi,10.8,28.52,31,Premium,1.97,606.79,1,19
IND_01296,Delhi,19,2,Hot,Regular,1.6,34.55,17,Regular,1.44,79.6,1,18
IND_01297,Pune,16,3,Heavy_Rain,Diwali,4.1,13.66,23,Budget,1.84,103.05,1,20
IND_01298,Bangalore,13,3,Dusty,Eid,4.3,23.06,18,Premium,2.56,253.84,1,23
IND_01299,Pune,6,3,Dusty,Holi,19.2,14.23,73,Budget,1.94,530.04,0,12
IND_01300,Ahmedabad,11,1,Light_Rain,Regular,1.1,15.34,39,Budget,1.49,25.14,1,17
IND_01301,Ahmedabad,10,2,Heavy_Rain,Eid,2.5,10.56,45,Budget,2.32,61.25,1,20
IND_01302,Pune,20,4,Heavy_Rain,Diwali,2.8,14.67,36,Budget,1.77,72.7,0,19
IND_01303,Mumbai,10,1,Dusty,Diwali,1.6,26.81,48,Regular,1.72,73.78,1,17
IND_01304,Delhi,16,7,Heavy_Rain,Eid,28.3,29.33,19,Premium,1.83,1518.97,1,20
IND_01305,Bangalore,17,3,Hot,Regular,1.0,10.11,10,Regular,1.48,14.96,0,20
IND_01306,Hyderabad,19,5,Light_Rain,Regular,1.0,19.09,14,Regular,1.39,26.54,1,18
IND_01307,Delhi,17,2,Dusty,Eid,3.0,23.64,10,Budget,1.58,112.05,0,21
IND_01308,Mumbai,1,5,Hot,Regular,1.8,43.39,81,Regular,1.37,107.0,1,10
IND_01309,Ahmedabad,19,5,Dusty,Eid,3.2,16.04,19,Regular,1.54,79.05,1,19
IND_01310,Mumbai,13,2,Heavy_Rain,Diwali,3.9,22.11,22,Budget,2.18,187.98,1,21
IND_01311,Hyderabad,17,1,Dusty,Diwali,2.2,18.06,14,Regular,2.22,88.21,1,24
IND_01312,Chennai,11,2,Heavy_Rain,Holi,3.2,12.43,29,Budget,2.42,96.26,1,22
