hour,day_of_week,distance_km,base_fare,driver_supply,wait_time_mins,ride_completed,is_morning_peak,is_evening_peak,is_late_night,is_weekend,is_weekend_evening,hour_sin,hour_cos,dow_sin,dow_cos,weather_severity,is_rainy,is_heavy_rain,rain_x_peak,is_festival,festival_score,price_sensitivity,city_enc,weather_enc,special_event_enc,customer_segment_enc,surge_multiplier
20,6,2.2,14.96,34,22,1,0,1,0,1,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,3,3,5,1,0,0,2.34
10,7,1.9,20.69,32,16,0,1,0,0,1,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,3,0,0,0,1,3,3,2,1,0,0,1.59
11,2,3.6,22.62,33,21,0,0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,2,3,4,1,1,0,2.19
19,5,7.0,22.46,33,22,1,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,2,3,3,1,1,0,2.12
21,2,1.4,27.52,37,19,1,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,3,2,3,1,0,2,1.79
10,3,1.1,19.01,39,16,1,1,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,2,0,0,0,0,0,1,4,3,3,1,1.48
5,4,1.8,15.21,96,8,1,0,0,0,0,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,4,1,0,0,0,0,3,3,5,3,0,1.38
14,7,4.1,23.08,32,24,0,0,0,0,1,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,5,1,1,0,1,2,3,4,2,2,0,2.6
23,3,3.0,27.71,52,15,0,0,0,1,0,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,5,1,1,0,1,2,2,1,2,2,2,1.8
22,3,15.3,10.26,29,20,1,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,3,0,0,0,1,3,1,5,1,0,1,2.27
17,3,3.9,15.17,10,24,1,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,3,0,0,0,1,3,3,5,1,0,0,2.25
16,7,1.0,8.19,14,19,1,0,0,0,1,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,5,1,1,0,1,2,2,0,2,1,2,1.65
14,7,1.3,10.65,32,21,0,0,0,0,1,0,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,5,1,1,0,1,2,3,5,2,1,0,2.02
18,2,9.2,21.82,10,23,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,5,1,1,1,1,2,2,4,2,2,2,1.66
10,5,5.1,29.75,30,21,0,1,0,0,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,3,3,1,1,0,0,2.55
10,1,2.3,18.85,35,18,0,1,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,5,1,1,1,1,2,3,5,2,1,0,1.97
15,3,10.7,24.83,24,21,1,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,5,1,1,0,1,2,3,1,2,1,0,1.94
12,1,4.3,22.4,37,22,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,5,1,1,0,1,2,3,3,2,1,0,2.52
13,2,20.9,16.82,19,21,0,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,2,3,6,1,2,0,2.11
18,3,3.3,7.96,10,22,1,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,5,1,1,1,1,2,2,0,2,2,2,1.59
22,4,1.6,12.71,39,18,1,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,2,2,5,1,2,2,1.72
14,2,1.0,31.61,22,17,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,4,1,0,0,0,0,3,3,5,3,0,1.36
15,4,7.6,12.18,18,24,0,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,5,1,1,0,1,2,3,0,2,2,0,2.5
18,3,3.4,23.74,10,24,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,3,0,0,0,1,3,3,1,1,0,0,1.88
22,2,4.2,29.13,44,18,1,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,3,2,3,1,0,2,1.73
10,3,2.3,17.05,43,18,1,1,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,1,5,1,2,1,1.82
20,3,1.0,44.05,37,16,1,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,2,0,0,0,0,0,3,6,3,3,0,1.22
18,2,1.5,23.13,10,23,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,5,1,1,1,1,3,3,1,2,0,0,1.63
13,3,6.2,17.76,35,22,1,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,1,2,1,1,1,2.37
8,5,1.7,33.27,47,17,1,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,3,3,6,1,0,0,1.95
15,7,2.4,7.09,12,22,1,0,0,0,1,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,5,1,1,0,1,2,2,5,2,1,2,2.02
5,3,25.6,17.75,91,11,0,0,0,0,0,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,5,1,1,0,1,2,3,6,2,2,0,2.01
23,6,5.6,20.27,63,17,0,0,0,1,1,0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,5,1,1,0,1,3,3,2,2,0,0,2.12
17,1,3.1,18.26,14,25,1,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,3,0,0,0,1,2,2,3,1,2,2,2.39
20,6,2.8,19.94,37,19,1,0,1,0,1,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,5,1,1,1,1,2,2,3,2,2,2,1.75
14,3,1.2,8.77,21,20,0,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,3,2,1,1,0,1.92
8,2,3.4,21.04,38,17,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,2,3,4,1,2,0,1.96
7,3,1.5,12.34,61,11,1,0,0,0,0,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,2,0,0,0,0,0,2,7,3,3,2,1.33
22,4,6.3,8.08,28,20,1,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,5,1,1,0,1,2,3,5,2,2,0,2.09
18,6,2.3,19.89,10,24,1,0,1,0,1,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,2,3,7,1,2,0,1.97
16,2,1.3,26.03,25,18,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,2,0,0,0,0,0,2,1,3,3,2,1.41
12,1,2.4,17.6,30,19,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,3,0,0,0,1,2,3,3,1,1,0,1.89
6,5,19.4,13.66,73,11,1,0,0,0,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,5,1,1,0,1,3,2,4,2,0,2,1.79
22,3,2.9,23.4,46,17,1,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,2,4,1,2,2,1.51
23,1,14.5,9.75,48,15,1,0,0,1,0,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,3,0,0,0,1,3,3,4,1,0,0,1.71
22,1,1.0,16.07,44,17,1,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,3,0,0,0,1,2,2,3,1,2,2,1.55
15,7,3.5,19.96,25,25,0,0,0,0,1,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,3,0,0,0,1,3,3,5,1,0,0,2.68
21,6,6.4,21.54,29,19,1,0,1,0,1,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,5,1,1,1,1,2,2,2,2,2,2,1.82
8,5,2.4,16.71,40,17,1,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,3,2,6,1,0,2,2.04
8,7,1.6,17.79,56,15,1,1,0,0,1,0,0.8660254037844387,-0.4999999999999998,-2.4492935982947064e-16,1.0,5,1,1,1,1,2,1,7,2,2,1,1.57
12,4,2.1,16.08,31,22,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,5,1,1,0,1,3,3,5,2,0,0,2.4
12,3,4.8,23.6,35,21,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,5,1,1,0,1,3,3,3,2,0,0,2.28
18,2,1.5,17.28,10,23,1,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,2,3,1,1,2,0,1.63
15,7,30.1,38.68,27,20,1,0,0,0,1,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,3,0,0,0,1,3,3,6,1,0,0,1.73
5,4,2.7,12.28,99,8,1,0,0,0,0,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,4,1,0,0,0,0,3,2,5,3,0,1.37
16,2,1.9,11.65,16,20,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,3,2,5,1,0,2,1.75
6,3,1.4,21.23,86,9,1,0,0,0,0,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,2,0,0,0,0,0,2,7,3,3,2,1.35
17,1,1.9,18.66,10,21,0,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,5,1,1,0,1,2,3,7,2,2,0,1.59
10,2,1.0,9.5,33,17,1,1,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,5,1,1,1,1,3,3,0,2,0,0,1.8
21,5,3.6,34.86,25,21,0,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,5,1,1,1,1,2,3,6,2,1,0,2.19
13,2,1.5,24.42,23,20,1,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,5,1,1,0,1,2,3,1,2,2,0,1.92
13,7,8.9,20.79,25,22,1,0,0,0,1,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,3,0,0,0,1,3,2,2,1,0,2,2.35
8,6,1.6,18.75,56,15,1,1,0,0,1,0,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,5,1,1,1,1,2,2,0,2,2,2,1.59
13,3,1.6,17.0,21,23,1,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,2,0,1,1,2,2.54
22,6,2.4,27.46,37,19,1,0,0,1,1,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,5,1,1,0,1,2,3,1,2,1,0,2.02
9,6,2.3,28.36,39,16,0,1,0,0,1,0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,5,1,1,1,1,2,3,3,2,2,0,1.59
10,3,2.8,26.62,41,21,1,1,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,5,1,1,1,1,3,2,1,2,0,2,2.51
21,4,2.3,10.01,22,19,0,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,3,3,7,1,0,0,1.84
18,2,8.0,24.56,10,24,1,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,5,1,1,1,1,2,2,6,2,1,2,1.95
11,4,1.0,23.6,36,20,1,0,0,0,0,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,2,2,2,1,1,2,2.01
18,1,1.0,42.18,10,21,1,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,4,1,0,1,0,0,3,6,5,3,0,1.23
7,3,9.7,11.11,55,16,0,0,0,0,0,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,3,0,0,0,1,3,3,7,1,0,0,2.21
20,1,8.5,7.82,39,19,1,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,3,0,0,0,1,2,2,0,1,1,2,1.87
15,3,1.0,20.22,21,19,0,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,3,4,1,2,0,1.53
18,4,1.0,12.56,10,21,1,0,1,0,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,4,1,0,1,0,0,2,7,5,3,2,1.21
14,4,3.1,26.71,26,22,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,3,2,6,1,0,2,2.19
22,3,4.7,25.71,46,18,0,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,5,1,1,0,1,2,3,6,2,2,0,1.85
18,6,1.6,9.0,10,22,1,0,1,0,1,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,2,0,0,0,0,0,2,5,3,3,2,1.46
22,3,3.4,19.75,30,17,0,0,0,1,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,3,0,1,1,0,1.58
12,3,4.3,7.48,22,21,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,5,1,1,0,1,3,2,0,2,0,2,2.29
19,5,2.9,16.76,33,20,0,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,2,3,2,1,2,0,1.83
21,4,2.2,19.93,23,18,1,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,5,1,1,1,1,2,3,5,2,1,0,1.61
1,5,3.2,25.9,72,14,0,0,0,1,0,0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,2,3,7,1,2,0,2.23
11,5,10.2,11.78,23,19,1,0,0,0,0,0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,3,2,0,1,0,2,1.79
20,4,4.3,20.91,28,19,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,3,3,1,1,0,0,1.79
15,4,5.0,12.17,21,22,1,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,2,3,7,1,2,0,2.15
19,5,1.5,14.22,33,18,1,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,4,1,0,1,0,0,3,7,5,3,0,1.48
16,6,1.5,29.06,28,20,0,0,0,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,5,1,1,0,1,2,2,1,2,1,2,1.89
19,1,2.4,17.43,31,18,0,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,2,0,0,0,0,0,3,3,3,3,0,1.43
23,3,5.2,23.58,46,15,1,0,0,1,0,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,3,1,1,2,0,1.73
17,2,1.0,12.97,10,21,1,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,3,1,5,1,0,1,1.56
15,3,1.9,13.73,24,22,1,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,5,1,1,0,1,2,2,0,2,2,2,2.11
13,3,16.2,19.8,18,20,0,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,3,0,0,0,1,3,3,2,1,0,0,1.86
11,7,1.3,19.96,23,18,1,0,0,0,1,0,0.258819045102521,-0.9659258262890682,-2.4492935982947064e-16,1.0,3,0,0,0,1,2,3,0,1,1,0,1.72
17,7,2.6,23.15,21,20,1,0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,4,1,0,0,0,0,2,2,5,3,2,1.5
17,6,1.0,14.63,10,20,1,0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,4,1,0,0,0,0,1,5,5,3,1,1.37
13,1,3.7,7.34,33,20,1,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,3,0,0,0,1,2,2,0,1,2,2,1.95
9,4,1.0,13.51,50,17,1,1,0,0,0,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,2,2,3,1,1,2,1.78
19,5,1.9,24.64,33,22,1,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,5,1,1,1,1,3,1,7,2,0,1,2.23
12,6,7.7,15.84,38,19,1,0,0,0,1,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,3,1,0,1,0,1,1.85
15,1,30.6,25.36,11,20,1,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,5,1,1,0,1,2,2,1,2,2,2,1.71
19,4,1.8,16.08,20,20,1,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,5,1,1,1,1,2,1,1,2,2,1,1.91
14,6,3.7,22.38,32,20,1,0,0,0,1,0,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,3,2,2,1,0,2,1.96
13,7,1.0,18.45,34,28,1,0,0,0,1,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,5,1,1,0,1,2,2,2,2,1,2,3.5
10,7,29.2,13.42,30,17,0,1,0,0,1,0,0.49999999999999994,-0.8660254037844387,-2.4492935982947064e-16,1.0,3,0,0,0,1,2,3,1,1,1,0,1.78
18,5,1.0,19.07,10,21,1,0,1,0,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,2,0,0,0,0,0,2,2,3,3,2,1.25
20,6,3.0,18.91,31,22,0,0,1,0,1,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,2,3,2,1,2,0,2.42
18,2,1.6,27.84,10,25,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,5,1,1,1,1,2,3,3,2,2,0,2.02
21,5,3.2,16.25,31,18,1,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,3,0,0,0,1,2,1,1,1,1,1,1.53
0,6,3.5,25.21,61,14,0,0,0,1,1,0,0.0,1.0,-0.7818314824680299,0.6234898018587334,5,1,1,0,1,2,3,1,2,2,0,2.01
18,4,1.8,10.39,10,25,1,0,1,0,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,5,1,1,1,1,2,1,4,2,2,1,2.05
9,1,2.9,26.27,49,17,1,1,0,0,0,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,3,0,0,0,1,3,2,1,1,0,2,1.94
0,1,4.6,13.48,70,14,1,0,0,1,0,0,0.0,1.0,0.7818314824680298,0.6234898018587336,3,0,0,0,1,2,3,0,1,2,0,2.02
13,6,2.3,11.66,31,19,1,0,0,0,1,0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,3,3,4,1,0,0,1.71
17,2,1.0,10.71,14,20,1,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,4,1,0,0,0,0,2,0,5,3,2,1.45
20,4,3.0,20.37,20,21,1,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,2,3,2,1,2,0,2.11
15,7,2.0,14.16,24,20,1,0,0,0,1,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,3,0,0,0,1,3,3,4,1,0,0,1.7
19,7,2.0,22.03,25,19,1,0,1,0,1,1,-0.9659258262890684,0.2588190451025203,-2.4492935982947064e-16,1.0,5,1,1,1,1,3,1,2,2,0,1,1.71
9,2,2.4,15.37,50,18,0,1,0,0,0,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,3,3,5,1,0,0,2.13
17,3,1.7,16.36,16,21,1,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,5,1,1,0,1,2,3,6,2,1,0,1.56
21,6,10.8,22.13,30,19,1,0,1,0,1,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,5,1,1,1,1,2,1,1,2,2,1,1.72
13,3,1.3,18.09,31,21,1,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,3,0,0,0,1,2,2,2,1,1,2,2.0
11,4,2.7,11.97,41,18,0,0,0,0,0,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,5,1,1,0,1,2,2,5,2,2,2,1.56
17,7,1.9,10.45,19,20,1,0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-2.4492935982947064e-16,1.0,4,1,0,0,0,0,2,0,5,3,2,1.46
19,5,6.3,11.81,16,22,1,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,5,1,1,1,1,3,2,7,2,0,2,2.22
13,7,1.5,11.08,29,21,1,0,0,0,1,0,-0.2588190451025208,-0.9659258262890683,-2.4492935982947064e-16,1.0,5,1,1,0,1,2,2,0,2,2,2,2.17
14,4,16.0,18.35,21,22,1,0,0,0,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,5,1,1,0,1,2,3,0,2,1,0,2.21
18,4,1.2,13.83,10,23,0,0,1,0,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,3,3,0,1,0,0,1.6
10,6,1.6,17.14,37,18,0,1,0,0,1,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,2,3,5,1,1,0,1.85
11,2,2.7,11.82,36,26,1,0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,2,2,2,1,2,2,3.2
12,4,1.0,15.41,38,19,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,2,3,5,1,2,0,1.8
15,2,4.0,24.55,12,23,0,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,5,1,1,0,1,2,3,7,2,2,0,2.39
15,7,1.1,15.53,27,21,0,0,0,0,1,0,-0.7071067811865471,-0.7071067811865479,-2.4492935982947064e-16,1.0,3,0,0,0,1,3,3,0,1,0,0,1.96
17,3,2.6,10.33,17,21,0,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,5,1,1,0,1,3,3,2,2,0,0,1.61
21,4,3.3,8.89,23,19,1,0,1,0,0,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,2,2,4,1,2,2,1.91
12,3,1.1,10.1,36,17,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,4,1,0,0,0,0,3,1,5,3,0,1.48
15,6,23.2,20.85,11,20,1,0,0,0,1,0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,3,0,0,0,1,2,3,4,1,2,0,1.77
17,3,2.3,27.0,10,25,1,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,5,1,1,0,1,2,2,3,2,1,2,2.45
15,2,1.0,18.36,11,19,1,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,4,1,0,0,0,0,1,1,5,3,1,1.47
9,4,7.5,23.97,43,18,1,1,0,0,0,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,5,1,1,1,1,2,1,7,2,1,1,1.95
8,3,1.0,23.95,48,13,1,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,1,6,0,3,1,1.16
16,1,2.3,18.56,20,19,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,5,1,1,0,1,2,3,0,2,1,0,1.6
12,2,2.0,9.44,26,24,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,2,3,5,1,1,0,2.74
2,3,1.5,18.86,95,10,1,0,0,0,0,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,5,1,1,0,1,3,2,5,2,0,2,1.61
15,2,25.2,18.79,15,22,1,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,5,1,1,0,1,2,2,7,2,2,2,2.04
12,2,8.9,11.21,28,21,0,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,5,1,1,0,1,3,3,0,2,0,0,2.29
15,4,21.2,24.22,10,21,1,0,0,0,0,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,2,2,2,1,1,2,1.94
17,4,2.6,17.39,10,25,0,0,0,0,0,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,5,1,1,0,1,2,3,5,2,1,0,2.4
23,4,8.3,19.73,51,16,1,0,0,1,0,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,3,0,0,0,1,2,2,2,1,2,2,1.85
19,2,3.2,8.99,28,22,1,0,1,0,0,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,3,0,0,0,1,2,2,0,1,2,2,2.15
23,6,8.2,20.95,55,18,0,0,0,1,1,0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,5,1,1,0,1,2,3,4,2,1,0,2.3
